model_name,prompt_idx,prompt_type,layer_idx,head_idx,sketch_dim,theta_elim,elimination_rate,resurrection_rate,false_elimination_rate,top8_overlap,top16_overlap,top32_overlap,rank_correlation,eliminated_count,false_eliminated_count,total_tokens,survivor_count,relevant_count
gpt2,3,long,0,9,8,0.9,0.958904109589041,0.0410958904109589,0.90625,0.375,0.8125,0.875,0.9776122222306175,70,29,73,3,32
gpt2,3,long,0,9,8,0.95,0.958904109589041,0.0410958904109589,0.90625,0.375,0.8125,0.875,0.9776122222306175,70,29,73,3,32
gpt2,3,long,0,10,8,0.05,0.5205479452054794,0.4794520547945205,0.03125,0.625,0.6875,0.9375,0.9870191690152551,38,1,73,35,32
gpt2,3,long,0,10,8,0.1,0.5205479452054794,0.4794520547945205,0.03125,0.625,0.6875,0.9375,0.9870191690152551,38,1,73,35,32
gpt2,3,long,0,10,8,0.15,0.5205479452054794,0.4794520547945205,0.03125,0.625,0.6875,0.9375,0.9870191690152551,38,1,73,35,32
gpt2,3,long,0,10,8,0.2,0.5205479452054794,0.4794520547945205,0.03125,0.625,0.6875,0.9375,0.9870191690152551,38,1,73,35,32
gpt2,3,long,0,10,8,0.25,0.5205479452054794,0.4794520547945205,0.03125,0.625,0.6875,0.9375,0.9870191690152551,38,1,73,35,32
gpt2,3,long,0,10,8,0.3,0.5205479452054794,0.4794520547945205,0.03125,0.625,0.6875,0.9375,0.9870191690152551,38,1,73,35,32
gpt2,3,long,0,10,8,0.35,0.5205479452054794,0.4794520547945205,0.03125,0.625,0.6875,0.9375,0.9870191690152551,38,1,73,35,32
gpt2,3,long,0,10,8,0.4,0.5205479452054794,0.4794520547945205,0.03125,0.625,0.6875,0.9375,0.9870191690152551,38,1,73,35,32
gpt2,3,long,0,10,8,0.45,0.5205479452054794,0.4794520547945205,0.03125,0.625,0.6875,0.9375,0.9870191690152551,38,1,73,35,32
gpt2,3,long,0,10,8,0.5,0.5205479452054794,0.4794520547945205,0.03125,0.625,0.6875,0.9375,0.9870191690152551,38,1,73,35,32
gpt2,3,long,0,10,8,0.55,0.5205479452054794,0.4794520547945205,0.03125,0.625,0.6875,0.9375,0.9870191690152551,38,1,73,35,32
gpt2,3,long,0,10,8,0.6,0.5205479452054794,0.4794520547945205,0.03125,0.625,0.6875,0.9375,0.9870191690152551,38,1,73,35,32
gpt2,3,long,0,10,8,0.65,0.5205479452054794,0.4794520547945205,0.03125,0.625,0.6875,0.9375,0.9870191690152551,38,1,73,35,32
gpt2,3,long,0,10,8,0.7,0.5205479452054794,0.4794520547945205,0.03125,0.625,0.6875,0.9375,0.9870191690152551,38,1,73,35,32
gpt2,3,long,0,10,8,0.75,0.5205479452054794,0.4794520547945205,0.03125,0.625,0.6875,0.9375,0.9870191690152551,38,1,73,35,32
gpt2,3,long,0,10,8,0.8,0.5205479452054794,0.4794520547945205,0.03125,0.625,0.6875,0.9375,0.9870191690152551,38,1,73,35,32
gpt2,3,long,0,10,8,0.85,0.5205479452054794,0.4794520547945205,0.03125,0.625,0.6875,0.9375,0.9870191690152551,38,1,73,35,32
gpt2,3,long,0,10,8,0.9,0.5342465753424658,0.4657534246575342,0.03125,0.625,0.6875,0.9375,0.9870191690152551,39,1,73,34,32
gpt2,3,long,0,10,8,0.95,0.5342465753424658,0.4657534246575342,0.03125,0.625,0.6875,0.9375,0.9870191690152551,39,1,73,34,32
gpt2,3,long,0,11,8,0.05,1.0,0.0,1.0,0.25,0.4375,0.5625,0.8396436693892663,73,32,73,0,32
gpt2,3,long,0,11,8,0.1,1.0,0.0,1.0,0.25,0.4375,0.5625,0.8396436693892663,73,32,73,0,32
gpt2,3,long,0,11,8,0.15,1.0,0.0,1.0,0.25,0.4375,0.5625,0.8396436693892663,73,32,73,0,32
gpt2,3,long,0,11,8,0.2,1.0,0.0,1.0,0.25,0.4375,0.5625,0.8396436693892663,73,32,73,0,32
gpt2,3,long,0,11,8,0.25,1.0,0.0,1.0,0.25,0.4375,0.5625,0.8396436693892663,73,32,73,0,32
gpt2,3,long,0,11,8,0.3,1.0,0.0,1.0,0.25,0.4375,0.5625,0.8396436693892663,73,32,73,0,32
gpt2,3,long,0,11,8,0.35,1.0,0.0,1.0,0.25,0.4375,0.5625,0.8396436693892663,73,32,73,0,32
gpt2,3,long,0,11,8,0.4,1.0,0.0,1.0,0.25,0.4375,0.5625,0.8396436693892663,73,32,73,0,32
gpt2,3,long,0,11,8,0.45,1.0,0.0,1.0,0.25,0.4375,0.5625,0.8396436693892663,73,32,73,0,32
gpt2,3,long,0,11,8,0.5,1.0,0.0,1.0,0.25,0.4375,0.5625,0.8396436693892663,73,32,73,0,32
gpt2,3,long,0,11,8,0.55,1.0,0.0,1.0,0.25,0.4375,0.5625,0.8396436693892663,73,32,73,0,32
gpt2,3,long,0,11,8,0.6,1.0,0.0,1.0,0.25,0.4375,0.5625,0.8396436693892663,73,32,73,0,32
gpt2,3,long,0,11,8,0.65,1.0,0.0,1.0,0.25,0.4375,0.5625,0.8396436693892663,73,32,73,0,32
gpt2,3,long,0,11,8,0.7,1.0,0.0,1.0,0.25,0.4375,0.5625,0.8396436693892663,73,32,73,0,32
gpt2,3,long,0,11,8,0.75,1.0,0.0,1.0,0.25,0.4375,0.5625,0.8396436693892663,73,32,73,0,32
gpt2,3,long,0,11,8,0.8,1.0,0.0,1.0,0.25,0.4375,0.5625,0.8396436693892663,73,32,73,0,32
gpt2,3,long,0,11,8,0.85,1.0,0.0,1.0,0.25,0.4375,0.5625,0.8396436693892663,73,32,73,0,32
gpt2,3,long,0,11,8,0.9,1.0,0.0,1.0,0.25,0.4375,0.5625,0.8396436693892663,73,32,73,0,32
gpt2,3,long,0,11,8,0.95,1.0,0.0,1.0,0.25,0.4375,0.5625,0.8396436693892663,73,32,73,0,32
gpt2,3,long,0,0,16,0.05,0.1232876712328767,0.8767123287671232,0.0,0.5,0.6875,0.875,0.9620019796145041,9,0,73,64,32
gpt2,3,long,0,0,16,0.1,0.1232876712328767,0.8767123287671232,0.0,0.5,0.6875,0.875,0.9620019796145041,9,0,73,64,32
gpt2,3,long,0,0,16,0.15,0.1232876712328767,0.8767123287671232,0.0,0.5,0.6875,0.875,0.9620019796145041,9,0,73,64,32
gpt2,3,long,0,0,16,0.2,0.1232876712328767,0.8767123287671232,0.0,0.5,0.6875,0.875,0.9620019796145041,9,0,73,64,32
gpt2,3,long,0,0,16,0.25,0.1232876712328767,0.8767123287671232,0.0,0.5,0.6875,0.875,0.9620019796145041,9,0,73,64,32
gpt2,3,long,0,0,16,0.3,0.1232876712328767,0.8767123287671232,0.0,0.5,0.6875,0.875,0.9620019796145041,9,0,73,64,32
gpt2,3,long,0,0,16,0.35,0.136986301369863,0.863013698630137,0.0,0.5,0.6875,0.875,0.9620019796145041,10,0,73,63,32
gpt2,3,long,0,0,16,0.4,0.136986301369863,0.863013698630137,0.0,0.5,0.6875,0.875,0.9620019796145041,10,0,73,63,32
gpt2,3,long,0,0,16,0.45,0.136986301369863,0.863013698630137,0.0,0.5,0.6875,0.875,0.9620019796145041,10,0,73,63,32
gpt2,3,long,0,0,16,0.5,0.136986301369863,0.863013698630137,0.0,0.5,0.6875,0.875,0.9620019796145041,10,0,73,63,32
gpt2,3,long,0,0,16,0.55,0.136986301369863,0.863013698630137,0.0,0.5,0.6875,0.875,0.9620019796145041,10,0,73,63,32
gpt2,3,long,0,0,16,0.6,0.136986301369863,0.863013698630137,0.0,0.5,0.6875,0.875,0.9620019796145041,10,0,73,63,32
gpt2,3,long,0,0,16,0.65,0.136986301369863,0.863013698630137,0.0,0.5,0.6875,0.875,0.9620019796145041,10,0,73,63,32
gpt2,3,long,0,0,16,0.7,0.136986301369863,0.863013698630137,0.0,0.5,0.6875,0.875,0.9620019796145041,10,0,73,63,32
gpt2,3,long,0,0,16,0.75,0.136986301369863,0.863013698630137,0.0,0.5,0.6875,0.875,0.9620019796145041,10,0,73,63,32
gpt2,3,long,0,0,16,0.8,0.136986301369863,0.863013698630137,0.0,0.5,0.6875,0.875,0.9620019796145041,10,0,73,63,32
gpt2,3,long,0,0,16,0.85,0.1506849315068493,0.8493150684931506,0.0,0.5,0.6875,0.875,0.9620019796145041,11,0,73,62,32
gpt2,3,long,0,0,16,0.9,0.1643835616438356,0.8356164383561644,0.03125,0.5,0.6875,0.875,0.9620019796145041,12,1,73,61,32
gpt2,3,long,0,0,16,0.95,0.1643835616438356,0.8356164383561644,0.03125,0.5,0.6875,0.875,0.9620019796145041,12,1,73,61,32
gpt2,3,long,0,1,16,0.05,1.0,0.0,1.0,0.25,0.5,0.71875,0.9242004095233058,73,32,73,0,32
gpt2,3,long,0,1,16,0.1,1.0,0.0,1.0,0.25,0.5,0.71875,0.9242004095233058,73,32,73,0,32
gpt2,3,long,0,1,16,0.15,1.0,0.0,1.0,0.25,0.5,0.71875,0.9242004095233058,73,32,73,0,32
gpt2,3,long,0,1,16,0.2,1.0,0.0,1.0,0.25,0.5,0.71875,0.9242004095233058,73,32,73,0,32
gpt2,3,long,0,1,16,0.25,1.0,0.0,1.0,0.25,0.5,0.71875,0.9242004095233058,73,32,73,0,32
gpt2,3,long,0,1,16,0.3,1.0,0.0,1.0,0.25,0.5,0.71875,0.9242004095233058,73,32,73,0,32
gpt2,3,long,0,1,16,0.35,1.0,0.0,1.0,0.25,0.5,0.71875,0.9242004095233058,73,32,73,0,32
gpt2,3,long,0,1,16,0.4,1.0,0.0,1.0,0.25,0.5,0.71875,0.9242004095233058,73,32,73,0,32
gpt2,3,long,0,1,16,0.45,1.0,0.0,1.0,0.25,0.5,0.71875,0.9242004095233058,73,32,73,0,32
gpt2,3,long,0,1,16,0.5,1.0,0.0,1.0,0.25,0.5,0.71875,0.9242004095233058,73,32,73,0,32
gpt2,3,long,0,1,16,0.55,1.0,0.0,1.0,0.25,0.5,0.71875,0.9242004095233058,73,32,73,0,32
gpt2,3,long,0,1,16,0.6,1.0,0.0,1.0,0.25,0.5,0.71875,0.9242004095233058,73,32,73,0,32
gpt2,3,long,0,1,16,0.65,1.0,0.0,1.0,0.25,0.5,0.71875,0.9242004095233058,73,32,73,0,32
gpt2,3,long,0,1,16,0.7,1.0,0.0,1.0,0.25,0.5,0.71875,0.9242004095233058,73,32,73,0,32
gpt2,3,long,0,1,16,0.75,1.0,0.0,1.0,0.25,0.5,0.71875,0.9242004095233058,73,32,73,0,32
gpt2,3,long,0,1,16,0.8,1.0,0.0,1.0,0.25,0.5,0.71875,0.9242004095233058,73,32,73,0,32
gpt2,3,long,0,1,16,0.85,1.0,0.0,1.0,0.25,0.5,0.71875,0.9242004095233058,73,32,73,0,32
gpt2,3,long,0,1,16,0.9,1.0,0.0,1.0,0.25,0.5,0.71875,0.9242004095233058,73,32,73,0,32
gpt2,3,long,0,1,16,0.95,1.0,0.0,1.0,0.25,0.5,0.71875,0.9242004095233058,73,32,73,0,32
gpt2,3,long,0,2,16,0.05,0.9452054794520548,0.0547945205479452,0.875,0.375,0.6875,0.6875,0.9174908763949859,69,28,73,4,32
gpt2,3,long,0,2,16,0.1,0.958904109589041,0.0410958904109589,0.90625,0.375,0.6875,0.6875,0.9174908763949859,70,29,73,3,32
gpt2,3,long,0,2,16,0.15,0.958904109589041,0.0410958904109589,0.90625,0.375,0.6875,0.6875,0.9174908763949859,70,29,73,3,32
gpt2,3,long,0,2,16,0.2,0.958904109589041,0.0410958904109589,0.90625,0.375,0.6875,0.6875,0.9174908763949859,70,29,73,3,32
gpt2,3,long,0,2,16,0.25,0.958904109589041,0.0410958904109589,0.90625,0.375,0.6875,0.6875,0.9174908763949859,70,29,73,3,32
gpt2,3,long,0,2,16,0.3,0.958904109589041,0.0410958904109589,0.90625,0.375,0.6875,0.6875,0.9174908763949859,70,29,73,3,32
gpt2,3,long,0,2,16,0.35,0.958904109589041,0.0410958904109589,0.90625,0.375,0.6875,0.6875,0.9174908763949859,70,29,73,3,32
gpt2,3,long,0,2,16,0.4,0.958904109589041,0.0410958904109589,0.90625,0.375,0.6875,0.6875,0.9174908763949859,70,29,73,3,32
gpt2,3,long,0,2,16,0.45,0.958904109589041,0.0410958904109589,0.90625,0.375,0.6875,0.6875,0.9174908763949859,70,29,73,3,32
gpt2,3,long,0,2,16,0.5,0.958904109589041,0.0410958904109589,0.90625,0.375,0.6875,0.6875,0.9174908763949859,70,29,73,3,32
gpt2,3,long,0,2,16,0.55,0.958904109589041,0.0410958904109589,0.90625,0.375,0.6875,0.6875,0.9174908763949859,70,29,73,3,32
gpt2,3,long,0,2,16,0.6,0.958904109589041,0.0410958904109589,0.90625,0.375,0.6875,0.6875,0.9174908763949859,70,29,73,3,32
gpt2,3,long,0,2,16,0.65,0.958904109589041,0.0410958904109589,0.90625,0.375,0.6875,0.6875,0.9174908763949859,70,29,73,3,32
gpt2,3,long,0,2,16,0.7,0.958904109589041,0.0410958904109589,0.90625,0.375,0.6875,0.6875,0.9174908763949859,70,29,73,3,32
gpt2,3,long,0,2,16,0.75,0.958904109589041,0.0410958904109589,0.90625,0.375,0.6875,0.6875,0.9174908763949859,70,29,73,3,32
gpt2,3,long,0,2,16,0.8,0.958904109589041,0.0410958904109589,0.90625,0.375,0.6875,0.6875,0.9174908763949859,70,29,73,3,32
gpt2,3,long,0,2,16,0.85,0.958904109589041,0.0410958904109589,0.90625,0.375,0.6875,0.6875,0.9174908763949859,70,29,73,3,32
gpt2,3,long,0,2,16,0.9,0.958904109589041,0.0410958904109589,0.90625,0.375,0.6875,0.6875,0.9174908763949859,70,29,73,3,32
gpt2,3,long,0,2,16,0.95,0.958904109589041,0.0410958904109589,0.90625,0.375,0.6875,0.6875,0.9174908763949859,70,29,73,3,32
gpt2,3,long,0,3,16,0.05,0.726027397260274,0.273972602739726,0.40625,0.75,0.8125,0.8125,0.9708951333217478,53,13,73,20,32
gpt2,3,long,0,3,16,0.1,0.726027397260274,0.273972602739726,0.40625,0.75,0.8125,0.8125,0.9708951333217478,53,13,73,20,32
gpt2,3,long,0,3,16,0.15,0.726027397260274,0.273972602739726,0.40625,0.75,0.8125,0.8125,0.9708951333217478,53,13,73,20,32
gpt2,3,long,0,3,16,0.2,0.726027397260274,0.273972602739726,0.40625,0.75,0.8125,0.8125,0.9708951333217478,53,13,73,20,32
gpt2,3,long,0,3,16,0.25,0.726027397260274,0.273972602739726,0.40625,0.75,0.8125,0.8125,0.9708951333217478,53,13,73,20,32
gpt2,3,long,0,3,16,0.3,0.726027397260274,0.273972602739726,0.40625,0.75,0.8125,0.8125,0.9708951333217478,53,13,73,20,32
gpt2,3,long,0,3,16,0.35,0.726027397260274,0.273972602739726,0.40625,0.75,0.8125,0.8125,0.9708951333217478,53,13,73,20,32
gpt2,3,long,0,3,16,0.4,0.726027397260274,0.273972602739726,0.40625,0.75,0.8125,0.8125,0.9708951333217478,53,13,73,20,32
gpt2,3,long,0,3,16,0.45,0.726027397260274,0.273972602739726,0.40625,0.75,0.8125,0.8125,0.9708951333217478,53,13,73,20,32
gpt2,3,long,0,3,16,0.5,0.726027397260274,0.273972602739726,0.40625,0.75,0.8125,0.8125,0.9708951333217478,53,13,73,20,32
gpt2,3,long,0,3,16,0.55,0.726027397260274,0.273972602739726,0.40625,0.75,0.8125,0.8125,0.9708951333217478,53,13,73,20,32
gpt2,3,long,0,3,16,0.6,0.726027397260274,0.273972602739726,0.40625,0.75,0.8125,0.8125,0.9708951333217478,53,13,73,20,32
gpt2,3,long,0,3,16,0.65,0.726027397260274,0.273972602739726,0.40625,0.75,0.8125,0.8125,0.9708951333217478,53,13,73,20,32
gpt2,3,long,0,3,16,0.7,0.726027397260274,0.273972602739726,0.40625,0.75,0.8125,0.8125,0.9708951333217478,53,13,73,20,32
gpt2,3,long,0,3,16,0.75,0.726027397260274,0.273972602739726,0.40625,0.75,0.8125,0.8125,0.9708951333217478,53,13,73,20,32
gpt2,3,long,0,3,16,0.8,0.726027397260274,0.273972602739726,0.40625,0.75,0.8125,0.8125,0.9708951333217478,53,13,73,20,32
gpt2,3,long,0,3,16,0.85,0.726027397260274,0.273972602739726,0.40625,0.75,0.8125,0.8125,0.9708951333217478,53,13,73,20,32
gpt2,3,long,0,3,16,0.9,0.726027397260274,0.273972602739726,0.40625,0.75,0.8125,0.8125,0.9708951333217478,53,13,73,20,32
gpt2,3,long,0,3,16,0.95,0.7397260273972602,0.2602739726027397,0.40625,0.75,0.8125,0.8125,0.9708951333217478,54,13,73,19,32
gpt2,3,long,0,4,16,0.05,0.0,1.0,0.0,0.75,0.875,0.96875,0.9829541590794036,0,0,73,73,32
gpt2,3,long,0,4,16,0.1,0.0,1.0,0.0,0.75,0.875,0.96875,0.9829541590794036,0,0,73,73,32
gpt2,3,long,0,4,16,0.15,0.0,1.0,0.0,0.75,0.875,0.96875,0.9829541590794036,0,0,73,73,32
gpt2,3,long,0,4,16,0.2,0.0,1.0,0.0,0.75,0.875,0.96875,0.9829541590794036,0,0,73,73,32
gpt2,3,long,0,4,16,0.25,0.0,1.0,0.0,0.75,0.875,0.96875,0.9829541590794036,0,0,73,73,32
gpt2,3,long,0,4,16,0.3,0.0,1.0,0.0,0.75,0.875,0.96875,0.9829541590794036,0,0,73,73,32
gpt2,3,long,0,4,16,0.35,0.0,1.0,0.0,0.75,0.875,0.96875,0.9829541590794036,0,0,73,73,32
gpt2,3,long,0,4,16,0.4,0.0,1.0,0.0,0.75,0.875,0.96875,0.9829541590794036,0,0,73,73,32
gpt2,3,long,0,4,16,0.45,0.0,1.0,0.0,0.75,0.875,0.96875,0.9829541590794036,0,0,73,73,32
gpt2,3,long,0,4,16,0.5,0.0,1.0,0.0,0.75,0.875,0.96875,0.9829541590794036,0,0,73,73,32
gpt2,3,long,0,4,16,0.55,0.0,1.0,0.0,0.75,0.875,0.96875,0.9829541590794036,0,0,73,73,32
gpt2,3,long,0,4,16,0.6,0.0,1.0,0.0,0.75,0.875,0.96875,0.9829541590794036,0,0,73,73,32
gpt2,3,long,0,4,16,0.65,0.0,1.0,0.0,0.75,0.875,0.96875,0.9829541590794036,0,0,73,73,32
gpt2,3,long,0,4,16,0.7,0.0,1.0,0.0,0.75,0.875,0.96875,0.9829541590794036,0,0,73,73,32
gpt2,3,long,0,4,16,0.75,0.0,1.0,0.0,0.75,0.875,0.96875,0.9829541590794036,0,0,73,73,32
gpt2,3,long,0,4,16,0.8,0.0,1.0,0.0,0.75,0.875,0.96875,0.9829541590794036,0,0,73,73,32
gpt2,3,long,0,4,16,0.85,0.0,1.0,0.0,0.75,0.875,0.96875,0.9829541590794036,0,0,73,73,32
gpt2,3,long,0,4,16,0.9,0.0,1.0,0.0,0.75,0.875,0.96875,0.9829541590794036,0,0,73,73,32
gpt2,3,long,0,4,16,0.95,0.0,1.0,0.0,0.75,0.875,0.96875,0.9829541590794036,0,0,73,73,32
gpt2,3,long,0,5,16,0.05,0.0273972602739726,0.9726027397260274,0.0,0.625,0.8125,0.65625,0.9557533490997288,2,0,73,71,32
gpt2,3,long,0,5,16,0.1,0.0273972602739726,0.9726027397260274,0.0,0.625,0.8125,0.65625,0.9557533490997288,2,0,73,71,32
gpt2,3,long,0,5,16,0.15,0.0273972602739726,0.9726027397260274,0.0,0.625,0.8125,0.65625,0.9557533490997288,2,0,73,71,32
gpt2,3,long,0,5,16,0.2,0.0273972602739726,0.9726027397260274,0.0,0.625,0.8125,0.65625,0.9557533490997288,2,0,73,71,32
gpt2,3,long,0,5,16,0.25,0.0273972602739726,0.9726027397260274,0.0,0.625,0.8125,0.65625,0.9557533490997288,2,0,73,71,32
gpt2,3,long,0,5,16,0.3,0.0273972602739726,0.9726027397260274,0.0,0.625,0.8125,0.65625,0.9557533490997288,2,0,73,71,32
gpt2,3,long,0,5,16,0.35,0.0273972602739726,0.9726027397260274,0.0,0.625,0.8125,0.65625,0.9557533490997288,2,0,73,71,32
gpt2,3,long,0,5,16,0.4,0.0273972602739726,0.9726027397260274,0.0,0.625,0.8125,0.65625,0.9557533490997288,2,0,73,71,32
gpt2,3,long,0,5,16,0.45,0.0273972602739726,0.9726027397260274,0.0,0.625,0.8125,0.65625,0.9557533490997288,2,0,73,71,32
gpt2,3,long,0,5,16,0.5,0.0273972602739726,0.9726027397260274,0.0,0.625,0.8125,0.65625,0.9557533490997288,2,0,73,71,32
gpt2,3,long,0,5,16,0.55,0.0273972602739726,0.9726027397260274,0.0,0.625,0.8125,0.65625,0.9557533490997288,2,0,73,71,32
gpt2,3,long,0,5,16,0.6,0.0273972602739726,0.9726027397260274,0.0,0.625,0.8125,0.65625,0.9557533490997288,2,0,73,71,32
gpt2,3,long,0,5,16,0.65,0.0273972602739726,0.9726027397260274,0.0,0.625,0.8125,0.65625,0.9557533490997288,2,0,73,71,32
gpt2,3,long,0,5,16,0.7,0.0273972602739726,0.9726027397260274,0.0,0.625,0.8125,0.65625,0.9557533490997288,2,0,73,71,32
gpt2,3,long,0,5,16,0.75,0.0273972602739726,0.9726027397260274,0.0,0.625,0.8125,0.65625,0.9557533490997288,2,0,73,71,32
gpt2,3,long,0,5,16,0.8,0.0273972602739726,0.9726027397260274,0.0,0.625,0.8125,0.65625,0.9557533490997288,2,0,73,71,32
gpt2,3,long,0,5,16,0.85,0.0273972602739726,0.9726027397260274,0.0,0.625,0.8125,0.65625,0.9557533490997288,2,0,73,71,32
gpt2,3,long,0,5,16,0.9,0.0273972602739726,0.9726027397260274,0.0,0.625,0.8125,0.65625,0.9557533490997288,2,0,73,71,32
gpt2,3,long,0,5,16,0.95,0.0273972602739726,0.9726027397260274,0.0,0.625,0.8125,0.65625,0.9557533490997288,2,0,73,71,32
gpt2,3,long,0,6,16,0.05,1.0,0.0,1.0,0.375,0.5,0.6875,0.9202865151984526,73,32,73,0,32
gpt2,3,long,0,6,16,0.1,1.0,0.0,1.0,0.375,0.5,0.6875,0.9202865151984526,73,32,73,0,32
gpt2,3,long,0,6,16,0.15,1.0,0.0,1.0,0.375,0.5,0.6875,0.9202865151984526,73,32,73,0,32
gpt2,3,long,0,6,16,0.2,1.0,0.0,1.0,0.375,0.5,0.6875,0.9202865151984526,73,32,73,0,32
gpt2,3,long,0,6,16,0.25,1.0,0.0,1.0,0.375,0.5,0.6875,0.9202865151984526,73,32,73,0,32
gpt2,3,long,0,6,16,0.3,1.0,0.0,1.0,0.375,0.5,0.6875,0.9202865151984526,73,32,73,0,32
gpt2,3,long,0,6,16,0.35,1.0,0.0,1.0,0.375,0.5,0.6875,0.9202865151984526,73,32,73,0,32
gpt2,3,long,0,6,16,0.4,1.0,0.0,1.0,0.375,0.5,0.6875,0.9202865151984526,73,32,73,0,32
gpt2,3,long,0,6,16,0.45,1.0,0.0,1.0,0.375,0.5,0.6875,0.9202865151984526,73,32,73,0,32
gpt2,3,long,0,6,16,0.5,1.0,0.0,1.0,0.375,0.5,0.6875,0.9202865151984526,73,32,73,0,32
gpt2,3,long,0,6,16,0.55,1.0,0.0,1.0,0.375,0.5,0.6875,0.9202865151984526,73,32,73,0,32
gpt2,3,long,0,6,16,0.6,1.0,0.0,1.0,0.375,0.5,0.6875,0.9202865151984526,73,32,73,0,32
gpt2,3,long,0,6,16,0.65,1.0,0.0,1.0,0.375,0.5,0.6875,0.9202865151984526,73,32,73,0,32
gpt2,3,long,0,6,16,0.7,1.0,0.0,1.0,0.375,0.5,0.6875,0.9202865151984526,73,32,73,0,32
gpt2,3,long,0,6,16,0.75,1.0,0.0,1.0,0.375,0.5,0.6875,0.9202865151984526,73,32,73,0,32
gpt2,3,long,0,6,16,0.8,1.0,0.0,1.0,0.375,0.5,0.6875,0.9202865151984526,73,32,73,0,32
gpt2,3,long,0,6,16,0.85,1.0,0.0,1.0,0.375,0.5,0.6875,0.9202865151984526,73,32,73,0,32
gpt2,3,long,0,6,16,0.9,1.0,0.0,1.0,0.375,0.5,0.6875,0.9202865151984526,73,32,73,0,32
gpt2,3,long,0,6,16,0.95,1.0,0.0,1.0,0.375,0.5,0.6875,0.9202865151984526,73,32,73,0,32
gpt2,3,long,0,7,16,0.05,0.3287671232876712,0.6712328767123288,0.0,0.75,0.8125,0.84375,0.9624477706669488,24,0,73,49,32
gpt2,3,long,0,7,16,0.1,0.3287671232876712,0.6712328767123288,0.0,0.75,0.8125,0.84375,0.9624477706669488,24,0,73,49,32
gpt2,3,long,0,7,16,0.15,0.3287671232876712,0.6712328767123288,0.0,0.75,0.8125,0.84375,0.9624477706669488,24,0,73,49,32
gpt2,3,long,0,7,16,0.2,0.3287671232876712,0.6712328767123288,0.0,0.75,0.8125,0.84375,0.9624477706669488,24,0,73,49,32
gpt2,3,long,0,7,16,0.25,0.3287671232876712,0.6712328767123288,0.0,0.75,0.8125,0.84375,0.9624477706669488,24,0,73,49,32
gpt2,3,long,0,7,16,0.3,0.3287671232876712,0.6712328767123288,0.0,0.75,0.8125,0.84375,0.9624477706669488,24,0,73,49,32
gpt2,3,long,0,7,16,0.35,0.3287671232876712,0.6712328767123288,0.0,0.75,0.8125,0.84375,0.9624477706669488,24,0,73,49,32
gpt2,3,long,0,7,16,0.4,0.3287671232876712,0.6712328767123288,0.0,0.75,0.8125,0.84375,0.9624477706669488,24,0,73,49,32
gpt2,3,long,0,7,16,0.45,0.3287671232876712,0.6712328767123288,0.0,0.75,0.8125,0.84375,0.9624477706669488,24,0,73,49,32
gpt2,3,long,0,7,16,0.5,0.3287671232876712,0.6712328767123288,0.0,0.75,0.8125,0.84375,0.9624477706669488,24,0,73,49,32
gpt2,3,long,0,7,16,0.55,0.3287671232876712,0.6712328767123288,0.0,0.75,0.8125,0.84375,0.9624477706669488,24,0,73,49,32
gpt2,3,long,0,7,16,0.6,0.3287671232876712,0.6712328767123288,0.0,0.75,0.8125,0.84375,0.9624477706669488,24,0,73,49,32
gpt2,3,long,0,7,16,0.65,0.3287671232876712,0.6712328767123288,0.0,0.75,0.8125,0.84375,0.9624477706669488,24,0,73,49,32
gpt2,3,long,0,7,16,0.7,0.3287671232876712,0.6712328767123288,0.0,0.75,0.8125,0.84375,0.9624477706669488,24,0,73,49,32
gpt2,3,long,0,7,16,0.75,0.3287671232876712,0.6712328767123288,0.0,0.75,0.8125,0.84375,0.9624477706669488,24,0,73,49,32
gpt2,3,long,0,7,16,0.8,0.3287671232876712,0.6712328767123288,0.0,0.75,0.8125,0.84375,0.9624477706669488,24,0,73,49,32
gpt2,3,long,0,7,16,0.85,0.3287671232876712,0.6712328767123288,0.0,0.75,0.8125,0.84375,0.9624477706669488,24,0,73,49,32
gpt2,3,long,0,7,16,0.9,0.3287671232876712,0.6712328767123288,0.0,0.75,0.8125,0.84375,0.9624477706669488,24,0,73,49,32
gpt2,3,long,0,7,16,0.95,0.3287671232876712,0.6712328767123288,0.0,0.75,0.8125,0.84375,0.9624477706669488,24,0,73,49,32
gpt2,3,long,0,8,16,0.05,0.9863013698630136,0.0136986301369863,0.96875,0.375,0.5,0.6875,0.8893531496271222,72,31,73,1,32
gpt2,3,long,0,8,16,0.1,0.9863013698630136,0.0136986301369863,0.96875,0.375,0.5,0.6875,0.8893531496271222,72,31,73,1,32
gpt2,3,long,0,8,16,0.15,0.9863013698630136,0.0136986301369863,0.96875,0.375,0.5,0.6875,0.8893531496271222,72,31,73,1,32
gpt2,3,long,0,8,16,0.2,0.9863013698630136,0.0136986301369863,0.96875,0.375,0.5,0.6875,0.8893531496271222,72,31,73,1,32
gpt2,3,long,0,8,16,0.25,0.9863013698630136,0.0136986301369863,0.96875,0.375,0.5,0.6875,0.8893531496271222,72,31,73,1,32
gpt2,3,long,0,8,16,0.3,0.9863013698630136,0.0136986301369863,0.96875,0.375,0.5,0.6875,0.8893531496271222,72,31,73,1,32
gpt2,3,long,0,8,16,0.35,0.9863013698630136,0.0136986301369863,0.96875,0.375,0.5,0.6875,0.8893531496271222,72,31,73,1,32
